X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.759575092316481,-33.414395889258742,92,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030290,LA CAPILLA,131030135,DIAG RENY, ,DIAG RENY - LA CAPILLA,LA CAPILLA @ DIAG RENY,0,0,0,1
-70.759075807602301,-33.414997238031972,93,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030135,DIAG RENY, , ,1765,- DIAG RENY,1765 DIAG RENY,0,0,0,1
-70.759070606822888,-33.525398774133976,94,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192886,SAN RAMON,131192375,NVA SAN MARTIN, ,NVA SAN MARTIN - SAN RAMON,SAN RAMON @ NVA SAN MARTIN,0,0,0,2
-70.758835534831917,-33.51064522869423,95,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,131192311,MONUMENTO, ,5 DE ABRIL - MONUMENTO,5 DE ABRIL @ MONUMENTO,0,0,0,1
-70.758549300409754,-33.516430199593856,96,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES, , ,97,- PORTALES,97 PORTALES,0,0,0,1
-70.758354199686437,-33.417334899785665,97,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131030592,SALVADOR GUTIERREZ, , ,8527,- SALVADOR GUTIERREZ,8527 SALVADOR GUTIERREZ,0,0,1,0
-70.757703200242361,-33.516371499944626,98,1,SAN BERNARDO,2016,1,13401,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,134010932,PORTALES, , ,0,- PORTALES,0 PORTALES,0,0,0,1
-70.757425700035867,-33.495446300306355,99,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS, , ,3439,- LOS PAJARITOS,3439 LOS PAJARITOS,0,1,0,0
-70.757382232204122,-33.496174708895524,100,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,12,CRUCE CON SEMAFORO APAGADO,131192034,LOS PAJARITOS,131192710,RAFAEL RIESCO BERNALES, ,LOS PAJARITOS - RAFAEL RIESCO BERNALES,LOS PAJARITOS @ RAFAEL RIESCO B
-70.757379452399675,-33.511216630942613,101,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192442,PADRE HURTADO, ,LOS PAJARITOS - PADRE HURTADO,LOS PAJARITOS @ PADRE HURTADO,0,0,0,1
-70.75737207256293,-33.512373920819634,102,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191607,LA COLONIA, ,LA COLONIA - LOS PAJARITOS,LOS PAJARITOS @ LA COLONIA,0,0,1,0
-70.757360946150584,-33.513320965390101,103,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190287,BELARMINO OSORIO, ,BELARMINO OSORIO - LOS PAJARITOS,LOS PAJARITOS @ BELARMINO OSORIO,0,1,0,
-70.757360247377335,-33.510624603642384,104,4,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL,131192034,LOS PAJARITOS, ,5 DE ABRIL - LOS PAJARITOS,5 DE ABRIL @ LOS PAJARITOS,0,1,0,3
-70.757360000063784,-33.502258900427776,105,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,2753,- LOS PAJARITOS,2753 LOS PAJARITOS,1,0,0,0
-70.757354809176945,-33.499106996990186,106,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190468,CARLOS CRUZ, ,CARLOS CRUZ - LOS PAJARITOS,LOS PAJARITOS @ CARLOS CRUZ,0,0,1,0
-70.757353374758281,-33.513961348337389,107,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192784,RICARDO AYALA, ,LOS PAJARITOS - RICARDO AYALA,LOS PAJARITOS @ RICARDO AYALA,0,1,0,2
-70.757347869108742,-33.514953402177646,108,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190757,DIEGO DE ALMAGRO,131192034,LOS PAJARITOS, ,DIEGO DE ALMAGRO - LOS PAJARITOS,DIEGO DE ALMAGRO @ LOS PAJARITOS,0,0,0,1
-70.757338571018067,-33.51620702473425,109,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131192034,LOS PAJARITOS, ,LOS PAJARITOS - PORTALES,PORTALES @ LOS PAJARITOS,0,0,0,1
-70.757334763288554,-33.505520793649559,110,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193101,TRISTAN VALDES, ,LOS PAJARITOS - TRISTAN VALDES,LOS PAJARITOS @ TRISTAN VALDES,0,1,0,0
-70.757259171673297,-33.522078835070047,111,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193183,VICENTE REYES, ,LOS PAJARITOS - VICENTE REYES,LOS PAJARITOS @ VICENTE REYES,0,0,0,3
-70.757255327071562,-33.524017749119636,112,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192374,NVA O`HIGGINS, ,LOS PAJARITOS - NVA O`HIGGINS,LOS PAJARITOS @ NVA O`HIGGINS,0,0,1,0
-70.757215499695405,-33.499356200028444,113,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,3061,- LOS PAJARITOS,3061 LOS PAJARITOS,0,1,0,0
-70.756836400379427,-33.496614900057409,114,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS, , ,3333,- LOS PAJARITOS,3333 LOS PAJARITOS,0,0,0,1
-70.756712954039472,-33.418503673105867,115,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131030135,DIAG RENY,131030115,COIMBRA, ,COIMBRA - DIAG RENY,DIAG RENY @ COIMBRA,0,0,0,1
-70.756540599868629,-33.455550599980029,116,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240924,MIRAFLORES, , ,8,- MIRAFLORES,8 MIRAFLORES,0,1,0,0
-70.756103818935969,-33.47413134438586,117,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190210,ARQTO HUGO BRAVO, , ,1177,- ARQTO HUGO BRAVO,1177 ARQTO HUGO BRAVO,0,1,0,0
-70.756098681109108,-33.459378789999008,118,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR,131240950,OCEANIA, ,LAGUNA SUR - OCEANIA,LAGUNA SUR @ OCEANIA,0,0,1,0
-70.756009391020427,-33.419516572331837,119,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131030567,RIO DOURO,131030135,DIAG RENY, ,DIAG RENY - RIO DOURO,RIO DOURO @ DIAG RENY,0,0,0,1
-70.755992501752417,-33.478876824006086,120,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190125,AMERICO VESPUCIO,131192962,STA ELENA, ,AMERICO VESPUCIO - STA ELENA,AMERICO VESPUCIO @ STA ELENA,0,0,0,1
-70.755880408453947,-33.479095419517819,121,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190125,AMERICO VESPUCIO,131190976,EL ROSAL, ,AMERICO VESPUCIO - EL ROSAL,AMERICO VESPUCIO @ EL ROSAL,0,0,0,2
-70.755696995319909,-33.510646463463388,122,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131190025,5 DE ABRIL,131190067,ALBERTO LLONA, ,5 DE ABRIL - ALBERTO LLONA,5 DE ABRIL @ ALBERTO LLONA,0,1,0,0
-70.755665465988329,-33.514075467808432,123,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190067,ALBERTO LLONA,131192784,RICARDO AYALA, ,ALBERTO LLONA - RICARDO AYALA,ALBERTO LLONA @ RICARDO AYALA,0,0,0,1
-70.755426949593868,-33.456760409365245,124,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131240950,OCEANIA,131240286,EL ABETO, ,EL ABETO - OCEANIA,OCEANIA @ EL ABETO,0,0,0,1
-70.755194599850768,-33.510457200239458,125,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL, , ,258,- 5 DE ABRIL,258 5 DE ABRIL,0,0,0,1
-70.755052200298678,-33.444112700240794,126,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8786,- SAN PABLO,8786 SAN PABLO,0,0,0,1
-70.754616163105311,-33.510784205426603,127,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131191069,ESQUINA BLANCA,131190647,CORREGIDOR ZANARTU, ,CORREGIDOR ZANARTU - ESQUINA BLANCA,ESQUINA BLANCA @ CORREGIDOR ZANARTU,0,0,0,
-70.754597263852474,-33.490858681382861,128,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190039,ACHUPALLAS, ,ACHUPALLAS - LOS PAJARITOS,LOS PAJARITOS @ ACHUPALLAS,0,1,0,0
-70.754332099646547,-33.43636489962028,129,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241215,SAN FRANCISCO, , ,8851,- SAN FRANCISCO,8851 SAN FRANCISCO,0,1,0,0
-70.754221296875187,-33.459789549947637,130,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240642,LAGUNA SUR,131240056,ARA, ,ARA - LAGUNA SUR,LAGUNA SUR @ ARA,1,0,0,0
-70.754184799688574,-33.507798199926818,131,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190260,BAILEN, , ,2185,- BAILEN,2185 BAILEN,0,1,0,2
-70.753957966386906,-33.361837618511117,132,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250382,LO MARCOLETA, ,LO MARCOLETA - SAN LUIS,SAN LUIS @ LO MARCOLETA,0,0,0,2
-70.753745062684345,-33.444077780465037,133,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240564,LA ESTRELLA, ,LA ESTRELLA - SAN PABLO,SAN PABLO @ LA ESTRELLA,0,0,0,1
-70.75372385756981,-33.414489873808463,134,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131030290,LA CAPILLA,131030294,LA ESTRELLA, ,LA CAPILLA - LA ESTRELLA,LA CAPILLA @ LA ESTRELLA,0,1,0,1
-70.753562799783253,-33.443717600186922,135,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA, , ,821,- LA ESTRELLA,821 LA ESTRELLA,1,0,0,0
-70.753193914067708,-33.51060727550523,136,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131190025,5 DE ABRIL, ,5 DE ABRIL - PRIMERA TRANSVERSAL,PRIMERA TRANSVERSAL @ 5 DE ABRIL,0,1,0,1
-70.752649614687812,-33.513036029588953,137,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131191501,JOSE MANUEL IRARRAZAVAL,131192617,PRIMERA TRANSVERSAL, ,JOSE MANUEL IRARRAZAVAL - PRIMERA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL
-70.752549100160707,-33.437264200082616,138,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190024,4 PONIENTE, , ,1985,- 4 PONIENTE,1985 4 PONIENTE,0,1,0,0
-70.752296220693893,-33.467855235730369,139,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131191878,LONGITUDINAL,131192480,PARQUE MONTE GRANDE, ,LONGITUDINAL - PARQUE MONTE GRANDE,LONGITUDINAL @ PARQUE MONTE GRANDE,0,2,0,0
-70.75216939110436,-33.460144543835504,140,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR,131240564,LA ESTRELLA, ,LA ESTRELLA - LAGUNA SUR,LAGUNA SUR @ LA ESTRELLA,0,0,0,1
-70.75205752713299,-33.413784412320652,141,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030014,ABRANTES, , ,1732,- ABRANTES,1732 ABRANTES,0,0,0,1
-70.751991722839591,-33.436620020197616,142,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA,131241215,SAN FRANCISCO, ,LA ESTRELLA - SAN FRANCISCO,LA ESTRELLA @ SAN FRANCISCO,0,0,0,1
-70.75198460110829,-33.500239903548568,143,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190518,CENTRAL GONZALO PEREZ LLONA,131192617,PRIMERA TRANSVERSAL, ,CENTRAL GONZALO PEREZ LLONA - PRIMERA TRANSVERSAL,CENTRA
-70.751937655598169,-33.42224351102908,144,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030294,LA ESTRELLA,131030426,MAPOCHO, ,LA ESTRELLA - MAPOCHO,LA ESTRELLA @ MAPOCHO,0,0,0,2
-70.751854200310959,-33.525014900317224,145,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,11700,- CAMINO A MELIPILLA,11700 CAMINO A MELIPILLA,0,0,1,0
-70.75181072168732,-33.458839511534052,146,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA,131240526,JAIME GUZMAN ERRAZURIZ, ,JAIME GUZMAN ERRAZURIZ - LA ESTRELLA,LA ESTRELLA @ JAIME GUZMAN ERRAZURIZ,0,0,0
-70.751688656705994,-33.498567663666563,147,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192617,PRIMERA TRANSVERSAL, , ,3141,- PRIMERA TRANSVERSAL,3141 PRIMERA TRANSVERSAL,0,1,0,0
-70.751583534952033,-33.488262372810091,148,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190125,AMERICO VESPUCIO, ,AMERICO VESPUCIO - LOS PAJARITOS,LOS PAJARITOS @ AMERICO VESPUCIO,0,0,0,0
-70.751509030617115,-33.457514329022906,149,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240286,EL ABETO, ,EL ABETO - LA ESTRELLA,LA ESTRELLA @ EL ABETO,0,0,1,0
-70.751381318792653,-33.496307571137322,150,4,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131192710,RAFAEL RIESCO BERNALES, ,PRIMERA TRANSVERSAL - RAFAEL RIESCO BERNALES,PRIMERA TRANSVE
-70.751346539311214,-33.444310091537332,151,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240073,ARTURO PRAT,131241232,SAN PABLO, ,ARTURO PRAT - SAN PABLO,ARTURO PRAT @ SAN PABLO,0,1,0,0
-70.751303773849941,-33.51606706594221,152,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131193183,VICENTE REYES,131190023,4 ALAMOS, ,4 ALAMOS - VICENTE REYES,VICENTE REYES @ 4 ALAMOS,0,1,0,0
-70.750977315450598,-33.455829497732964,153,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131241320,TRAVESIA, ,LA ESTRELLA - TRAVESIA,LA ESTRELLA @ TRAVESIA,1,0,0,1
-70.750635765527988,-33.429112292698008,154,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240538,JOSE JOAQUIN PEREZ,131240564,LA ESTRELLA, ,JOSE JOAQUIN PEREZ - LA ESTRELLA,JOSE JOAQUIN PEREZ @ LA ESTRELLA,0,1
-70.75060692337064,-33.43227861676462,155,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA,131241214,SAN DANIEL, ,LA ESTRELLA - SAN DANIEL,LA ESTRELLA @ SAN DANIEL,0,0,0,1
-70.749755814878824,-33.444461032850256,156,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240353,EL SALITRE, ,EL SALITRE - SAN PABLO,SAN PABLO @ EL SALITRE,0,1,0,0
-70.749023334159403,-33.413336331406413,157,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030214,GAVIAO, ,COST SUR - GAVIAO,COST SUR @ GAVIAO,0,0,1,0
-70.748954199676405,-33.367829599856023,158,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250362,LAS VIOLETAS, , ,0,- LAS VIOLETAS,0 LAS VIOLETAS,0,0,0,1
-70.748084299850404,-33.517522300313772,159,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192106,LOURDEN, , ,905,- LOURDEN,905 LOURDEN,0,1,0,0
-70.747944100040058,-33.522413499783049,160,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,11245,- CAMINO A MELIPILLA,11245 CAMINO A MELIPILLA,0,0,0,1
-70.747560649803972,-33.516153879297931,161,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131192897,SEGUNDA TRANSVERSAL,131190023,4 ALAMOS, ,4 ALAMOS - SEGUNDA TRANSVERSAL,SEGUNDA TRANSVERSAL @ 4 ALAMOS,1,1,0,0
-70.747529518872057,-33.478876779939291,162,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192963,STA ELENA,131191810,LEONARDO DA VINCI, ,LEONARDO DA VINCI - STA ELENA,STA ELENA @ LEONARDO DA VINCI,0,1,0,0
-70.747444067089873,-33.417161354912423,163,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030579,ROLANDO PETERSEN,131030592,SALVADOR GUTIERREZ, ,ROLANDO PETERSEN - SALVADOR GUTIERREZ,ROLANDO PETERSEN @ SALVADOR GUTIERRE
-70.747041176209166,-33.483058262328775,164,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131191480,JORGE DELANO,131191535,JUAN SEBASTIAN BACH, ,JORGE DELANO - JUAN SEBASTIAN BACH,JORGE DELANO @ JUAN SEBASTIAN BACH,0,0,0,1
-70.74699318568679,-33.399413290990424,165,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280101,BRASIL,131280804,VICUNA MACKENNA, ,BRASIL - VICUNA MACKENNA,BRASIL @ VICUNA MACKENNA,0,0,0,1
-70.746957399863959,-33.483578000324322,166,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,4252,- LOS PAJARITOS,4252 LOS PAJARITOS,0,1,0,0
-70.746757151421264,-33.362304867575411,167,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250741,VOLCAN LLAIMA, ,MANUEL ANTONIO MATTA - VOLCAN LLAIMA,MANUEL ANTONIO MATTA @ VOLCAN LLAIMA,0,0
-70.746516300386816,-33.44452210041441,168,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8411,- SAN PABLO,8411 SAN PABLO,0,1,0,0
-70.746465298934254,-33.421887836354422,169,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030427,MAPOCHO NORTE,131030252,ISLAS MADEIRAS, ,ISLAS MADEIRAS - MAPOCHO NORTE,MAPOCHO NORTE @ ISLAS MADEIRAS,0,1,0,0
-70.746237499760639,-33.409659499985771,170,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA, , ,975,- VICUNA MACKENNA,975 VICUNA MACKENNA,0,0,0,1
-70.745801531815061,-33.470189095150502,171,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190875,EL DESCANSO,131191039,ERNESTO PINTO LAGARRIGUE, ,EL DESCANSO - ERNESTO PINTO LAGARRIGUE,EL DESCANSO @ ERNESTO PINTO LAGARRIGUE,0
-70.745784897055216,-33.505215779584368,172,5,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131190024,4 PONIENTE,131192506,PDTE GABRIEL GONZALEZ VIDELA, ,4 PONIENTE - PDTE GABRIEL GONZALEZ VIDELA,4 PONIENTE @ PDTE GABRIEL GONZA
-70.745483920046695,-33.405649726053873,173,2,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280804,VICUNA MACKENNA,131280326,JOSE MIGUEL INFANTE, ,JOSE MIGUEL INFANTE - VICUNA MACKENNA,VICUNA MACKENNA @ JOSE MIGUEL
-70.745465972276634,-33.408967196478784,174,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280546,NEMESIS, , ,7466,- NEMESIS,7466 NEMESIS,0,1,0,0
-70.745234879785698,-33.4363650354179,175,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131241215,SAN FRANCISCO,131241033,PILLAN, ,PILLAN - SAN FRANCISCO,SAN FRANCISCO @ PILLAN,0,0,0,1
-70.745223599589281,-33.429921800350655,176,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240538,JOSE JOAQUIN PEREZ, , ,8439,- JOSE JOAQUIN PEREZ,8439 JOSE JOAQUIN PEREZ,0,1,0,0
-70.745147647345902,-33.360282284199918,177,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250382,LO MARCOLETA,131250659,SAN ENRIQUE, ,LO MARCOLETA - SAN ENRIQUE,LO MARCOLETA @ SAN ENRIQUE,0,0,0,1
-70.745146791191303,-33.481334887894597,178,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192625,PROVIDENCIA, ,LOS PAJARITOS - PROVIDENCIA,LOS PAJARITOS @ PROVIDENCIA,0,1,0,0
-70.745098800668984,-33.41321573681666,179,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030517,PROFE DARIO SALAZAR,131030124,COST SUR, ,COST SUR - PROFE DARIO SALAZAR,PROFE DARIO SALAZAR @ COST SUR,0,0,1,0
-70.744999190859801,-33.365594786370153,180,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250697,TOCONAO, ,SAN LUIS - TOCONAO,SAN LUIS @ TOCONAO,0,0,0,2
-70.744969639137366,-33.414931109083298,181,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030517,PROFE DARIO SALAZAR,131030290,LA CAPILLA, ,LA CAPILLA - PROFE DARIO SALAZAR,PROFE DARIO SALAZAR @ LA CAPILLA,0,0,0,1
-70.744943100143814,-33.239704900260804,182,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,RURAL,1,TRAMO DE VIA RECTA,133010440,LIRAY, , ,16,- LIRAY,16 LIRAY,0,1,0,0
-70.744814581627509,-33.444770557914744,183,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240775,LOS EDILES, ,LOS EDILES - SAN PABLO,SAN PABLO @ LOS EDILES,0,2,0,2
