X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.757360946150698,-33.513320965390228,134,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS,BELARMINO OSORIO,0,LOS PAJARITOS / BELARMINO OSORIO,0,0,0,1,1
-70.757360247377449,-33.510624603642512,135,2,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS,5 DE ABRIL,0,LOS PAJARITOS / 5 DE ABRIL,0,0,0,2,2
-70.755696995320022,-33.510646463463495,136,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL,ALBERTO LLONA,0,5 DE ABRIL / ALBERTO LLONA,0,0,0,1,1
-70.753193914067822,-33.510607275505329,137,2,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL,PRIMERA TRANSVERSAL,0,5 DE ABRIL / PRIMERA TRANSVERSAL,0,0,0,2,2
-70.750400880596146,-33.516088854716827,138,1,2013,13119,MAIPU,13,REGION METROPOLITANA,4 ALAMOS,LAS ACACIAS,0,4 ALAMOS / LAS ACACIAS,0,0,0,1,1
-70.747355693410498,-33.513390393052127,139,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL,0,SEGUNDA TRANSVERSAL / JOSE MANUEL IRARRAZAVAL,0,0,0,1,1
-70.747222349132073,-33.510389286136608,140,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,5 DE ABRIL,0,SEGUNDA TRANSVERSAL / 5 DE ABRIL,0,0,0,1,1
-70.762610440019728,-33.489044781191645,141,2,2013,13119,MAIPU,13,REGION METROPOLITANA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,LA SINFONIA,0,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ / LA SINFONIA,0,0,0,3,2
-70.761919934257548,-33.503634024090914,142,1,2013,13119,MAIPU,13,REGION METROPOLITANA,HERMANOS CARRERA,CHILE,0,HERMANOS CARRERA / CHILE,0,0,0,1,1
-70.757511198582904,-33.498581047377407,143,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ARGENTINA,LOS PAJARITOS,0,ARGENTINA / LOS PAJARITOS,0,0,0,0,1
-70.75741383617958,-33.500280227350565,144,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CENTRAL GONZALO PEREZ LLONA,LOS PAJARITOS,0,CENTRAL GONZALO PEREZ LLONA / LOS PAJARITOS,0,0,0,1,1
-70.757336739998493,-33.495229678806595,145,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS, ,3476,LOS PAJARITOS 3476,0,0,0,1,1
-70.757334763288668,-33.505520793649687,146,2,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS,TRISTAN VALDES,0,LOS PAJARITOS / TRISTAN VALDES,0,0,0,2,2
-70.751381318792767,-33.49630757113745,147,2,2013,13119,MAIPU,13,REGION METROPOLITANA,PRIMERA TRANSVERSAL,RAFAEL RIESCO BERNALES,0,PRIMERA TRANSVERSAL / RAFAEL RIESCO BERNALES,0,0,0,1,2
-70.749919108380084,-33.49874505404096,148,1,2013,13119,MAIPU,13,REGION METROPOLITANA,PRESIDENTE GERMAN RIESCO,EL GRECO,0,PRESIDENTE GERMAN RIESCO / EL GRECO,0,0,0,0,1
-70.746402553235214,-33.505486042946487,149,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,LUIS GANDARILLAS,0,SEGUNDA TRANSVERSAL / LUIS GANDARILLAS,0,0,0,1,1
-70.74578489705533,-33.505215779584496,150,3,2013,13119,MAIPU,13,REGION METROPOLITANA,4 PONIENTE,AGUA SANTA,0,4 PONIENTE / AGUA SANTA,0,0,0,4,3
-70.745776973128784,-33.500868628584264,151,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,CENTRAL GONZALO PEREZ LLONA,0,SEGUNDA TRANSVERSAL / CENTRAL GONZALO PEREZ LLONA,0,0,0,1,1
-70.74456828699681,-33.498310864954426,152,1,2013,13119,MAIPU,13,REGION METROPOLITANA,AMERICO VESPUCIO,SEGUNDA TRANSVERSAL,0,AMERICO VESPUCIO / SEGUNDA TRANSVERSAL,0,0,0,2,1
-70.742721039944001,-33.490464026493619,153,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS TRABAJADORES,SEGUNDA TRANSVERSAL,0,LOS TRABAJADORES / SEGUNDA TRANSVERSAL,0,0,0,1,1
-70.739150951754993,-33.504250503957579,154,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CENTRAL GONZALO PEREZ LLONA, ,134,CENTRAL GONZALO PEREZ LLONA 134,0,0,0,0,1
-70.738372604711913,-33.487470216677146,155,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS MINISTROS,LAS GOLONDRINAS,0,LOS MINISTROS / LAS GOLONDRINAS,0,0,0,2,1
-70.735861558164345,-33.492828038383202,156,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LUMEN,PRIMO DE RIVERA,0,LUMEN / PRIMO DE RIVERA,0,0,0,1,1
-70.735427526459148,-33.504116260357094,157,1,2013,13102,CERRILLOS,13,REGION METROPOLITANA,LAS TORRES,AMERICO VESPUCIO,0,LAS TORRES / AMERICO VESPUCIO,0,0,0,1,1
-70.709872760819223,-33.553335607352395,158,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,GENERAL VELASQUEZ,0,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ / GENERAL VELASQUEZ,0,1,0,0,1
-70.702575299310581,-33.532785210968655,159,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,GABRIELA MISTRAL,LO ESPEJO,0,GABRIELA MISTRAL / LO ESPEJO,0,1,0,0,1
-70.702552746112303,-33.536668151713812,160,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,LAGO LLANQUIHUE, ,285,LAGO LLANQUIHUE 285,0,0,0,1,1
-70.698665052450167,-33.523911960968178,161,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL,AMERICO VESPUCIO,0,CENTRAL / AMERICO VESPUCIO,0,0,0,1,1
-70.696603121936505,-33.561125169790728,162,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,OCHAGAVIA,LAS ACACIAS,0,OCHAGAVIA / LAS ACACIAS,0,0,0,1,1
-70.696415983810539,-33.52763474774536,163,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,9 DE ENERO,LEON DE LA BARRA,0,9 DE ENERO / LEON DE LA BARRA,0,0,0,1,1
-70.685424033592255,-33.55268373016996,164,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,RENGO,EL PILLAN,0,RENGO / EL PILLAN,0,0,0,1,1
-70.683619740858319,-33.546999852960838,165,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,ANTONIO BORQUEZ DEL SOLAR,VICTOR PLAZA MAYORGA,0,ANTONIO BORQUEZ DEL SOLAR / VICTOR PLAZA MAYORGA,0,0,1,0,1
-70.67712260582357,-33.556850953808414,166,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10520,GRAN AVENIDA JOSE MIGUEL CARRERA 10520,0,1,0,0,1
-70.674987900371264,-33.554025399952195,167,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10375,GRAN AVENIDA JOSE MIGUEL CARRERA 10375,1,0,0,0,1
-70.674436845284163,-33.553553463621419,168,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA,ALEJANDRO GUZMAN,0,GRAN AVENIDA JOSE MIGUEL CARRERA / ALEJANDRO GUZMAN,0,0,0,1,1
-70.673695099749011,-33.552633000312639,169,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10078,GRAN AVENIDA JOSE MIGUEL CARRERA 10078,0,0,0,1,1
-70.673669478963234,-33.552438703583292,170,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LUIS BARROS BORGONO,GRAN AVENIDA JOSE MIGUEL CARRERA,0,LUIS BARROS BORGONO / GRAN AVENIDA JOSE MIGUEL CARRERA,0,1,0,0,1
-70.671946699880266,-33.550425199763133,171,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,9874,GRAN AVENIDA JOSE MIGUEL CARRERA 9874,0,0,1,0,1
-70.668494591052479,-33.555098629298243,172,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,ALEJANDRO GUZMAN, ,495,ALEJANDRO GUZMAN 495,0,0,0,1,1
-70.668183176512343,-33.552051553536351,173,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LOS MORROS,LOS AVIADORES,0,LOS MORROS / LOS AVIADORES,0,0,1,0,1
-70.668178187073636,-33.545503310029687,174,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA,LO ESPEJO,0,GRAN AVENIDA JOSE MIGUEL CARRERA / LO ESPEJO,0,1,0,0,1
-70.667360324719198,-33.548798101351302,175,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LOS MORROS,ESPERANZA,0,LOS MORROS / ESPERANZA,0,0,0,1,1
-70.66734014213381,-33.543288113455624,176,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,TRINIDAD RAMIREZ,LOS FRANCISCANOS,0,TRINIDAD RAMIREZ / LOS FRANCISCANOS,0,1,0,0,1
-70.682099290349925,-33.534992757010073,177,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,GOYCOLEA, ,338,GOYCOLEA 338,0,0,0,1,1
-70.681555986519527,-33.533822432359337,178,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,OSSA,CAPRICORNIO,0,OSSA / CAPRICORNIO,0,0,0,1,1
-70.676629762053835,-33.531087915075197,179,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,TOLTEN, ,8683,TOLTEN 8683,0,1,0,0,1
-70.676502252576881,-33.528147267782124,180,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,LETRAS,FRANCIA,0,LETRAS / FRANCIA,0,1,0,0,1
-70.674547103066288,-33.532486571298215,181,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,RIO DE JANEIRO,INDUSTRIA,0,RIO DE JANEIRO / INDUSTRIA,0,0,0,1,1
-70.670768369464668,-33.539785581439403,182,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,INES RIVAS,LOS AROMOS,0,INES RIVAS / LOS AROMOS,0,0,0,1,1
-70.731227683510724,-33.51006616512138,183,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,207,5 DE ABRIL 207,0,0,0,1,1
-70.73116496119394,-33.510065174967785,184,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,285,5 DE ABRIL 285,0,0,0,1,1
-70.730714637370568,-33.511513848785064,185,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ESQUINA BLANCA,LOS TILOS,0,ESQUINA BLANCA / LOS TILOS,0,0,1,0,1
-70.729263722442795,-33.510030840650771,186,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,620,5 DE ABRIL 620,0,0,0,1,1
-70.728365799741823,-33.511734299598217,187,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ESQUINA BLANCA, ,1490,ESQUINA BLANCA 1490,1,0,0,0,1
-70.727766708266927,-33.511955895248327,188,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CAMINO A MELIPILLA, ,8895,CAMINO A MELIPILLA 8895,0,0,0,1,1
-70.71760741874732,-33.502956934414968,189,1,2013,13102,CERRILLOS,13,REGION METROPOLITANA,DON ORIONE, ,7363,DON ORIONE 7363,0,0,0,1,1
-70.701609413943288,-33.516640602281946,190,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA,CERRILLOS,0,PRESIDENTE EDUARDO FREI MONTALVA / CERRILLOS,0,1,0,0,1
-70.698430794345654,-33.523625766116197,191,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL, ,7672,CENTRAL 7672,0,0,0,1,1
-70.698345660024131,-33.509743229366521,192,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CERRILLOS, ,7064,CERRILLOS 7064,0,0,0,1,1
-70.696911964415563,-33.508203039638538,193,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,6 PONIENTE,7 SUR,0,6 PONIENTE / 7 SUR,0,1,0,0,1
-70.696481058753818,-33.511220976466866,194,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PIO XII,13 SUR,0,PIO XII / 13 SUR,0,0,0,1,1
-70.694857188908088,-33.522078917807804,195,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,GUADALUPE,SATURNO,0,GUADALUPE / SATURNO,0,1,0,1,1
-70.692461665673306,-33.52101058437092,196,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,3224,PRESIDENTE EDUARDO FREI MONTALVA 3224,0,0,0,1,1
-70.692120499761188,-33.506298850211749,197,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL,BUENAVENTURA,0,CENTRAL / BUENAVENTURA,0,0,0,1,1
-70.690873739031815,-33.515432738130308,198,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE SALVADOR ALLENDE,4 ORIENTE,0,PRESIDENTE SALVADOR ALLENDE / 4 ORIENTE,1,0,0,0,1
-70.690536179401136,-33.514197077732888,199,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,VERACRUZ,15 SUR,0,VERACRUZ / 15 SUR,0,0,0,2,1
-70.686121478523376,-33.508404515655847,200,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,BUENAVENTURA,MAIPU,0,BUENAVENTURA / MAIPU,0,1,0,0,1
-70.686072486156263,-33.516262538085634,201,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CLOTARIO BLEST,PRESIDENTE SALVADOR ALLENDE,0,CLOTARIO BLEST / PRESIDENTE SALVADOR ALLENDE,0,0,0,1,1
-70.685532433375045,-33.513886514850732,202,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CLOTARIO BLEST,LUCILA GODOY,0,CLOTARIO BLEST / LUCILA GODOY,0,1,2,0,1
-70.682861305704648,-33.506266460228929,203,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LO OVALLE,CLOTARIO BLEST,0,LO OVALLE / CLOTARIO BLEST,1,1,0,0,2
-70.681614214924025,-33.509397595622481,204,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PASAJE 45,PASAJE 39,0,PASAJE 45 / PASAJE 39,0,0,0,1,1
-70.676704519997543,-33.505106723296592,205,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLUB HIPICO, ,5065,CLUB HIPICO 5065,1,0,0,0,1
-70.674650118608042,-33.521726346693519,206,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,EL PARRON, ,272,EL PARRON 272,0,1,0,0,1
-70.672801699738613,-33.510004600232108,207,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LO OVALLE, ,1625,LO OVALLE 1625,0,0,0,1,1
-70.669970149202982,-33.523449121279896,208,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,EL PARRON,COLON,0,EL PARRON / COLON,0,1,0,0,1
-70.690046608264311,-33.502096199579903,209,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,CALBUCO,0,CENTRAL / CALBUCO,0,0,0,1,1
-70.689250679475265,-33.500471037408445,210,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,UNION FERROVIARIA,CENTRAL,0,UNION FERROVIARIA / CENTRAL,0,0,0,1,1
-70.687953086365781,-33.497828376878033,211,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,10 NORTE,0,CENTRAL / 10 NORTE,0,1,0,0,1
-70.682907202605293,-33.497130896873323,212,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,MAIPU,PLANO REGULADOR,0,MAIPU / PLANO REGULADOR,0,0,0,1,1
-70.679180623387026,-33.498135049293083,213,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,TEMISTOCLES, ,5581,TEMISTOCLES 5581,0,0,0,1,1
-70.688512749763561,-33.488596080644591,214,6,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CERRILLOS, ,4030,CERRILLOS 4030,0,0,2,4,6
-70.687261048158803,-33.488686199008832,215,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,JAMAICA,0,CENTRAL / JAMAICA,0,0,0,1,1
-70.686811276519165,-33.486249842955822,216,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,CENTRAL,0,DEPARTAMENTAL / CENTRAL,0,1,0,0,1
-70.685020991625436,-33.487383766647504,217,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,ANITA LIZANA,0,DEPARTAMENTAL / ANITA LIZANA,1,0,0,0,1
-70.684128081745541,-33.488231826437598,218,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,HAITI,0,DEPARTAMENTAL / HAITI,0,1,0,1,2
-70.683814393719274,-33.488394215220822,219,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL, ,1950,DEPARTAMENTAL 1950,0,1,0,0,1
-70.680520260701428,-33.490788822945767,220,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,BUENAVENTURA,0,DEPARTAMENTAL / BUENAVENTURA,0,1,0,0,1
-70.678923923600166,-33.492498566355707,221,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,PASEO GROHNERT,0,DEPARTAMENTAL / PASEO GROHNERT,0,0,0,1,1
-70.677442118758734,-33.495992775146419,222,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLOTARIO BLEST,DEPARTAMENTAL ANTIGUO,0,CLOTARIO BLEST / DEPARTAMENTAL ANTIGUO,0,2,0,0,2
-70.677283234633535,-33.489654018817873,223,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,GALO GONZALEZ,30 DE OCTUBRE,0,GALO GONZALEZ / 30 DE OCTUBRE,0,0,0,1,1
-70.676478835130126,-33.49404327697561,224,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,CLOTARIO BLEST,0,DEPARTAMENTAL / CLOTARIO BLEST,0,1,0,1,2
-70.676331147564383,-33.487800729220233,225,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,GALO GONZALEZ,UNIDAD POPULAR,0,GALO GONZALEZ / UNIDAD POPULAR,0,0,1,0,1
-70.675355246447452,-33.490816473501411,226,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO, ,4834,CARDENAL JOSE MARIA CARO 4834,0,0,0,1,1
-70.673826503290456,-33.496088615896838,227,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,FELIX MENDELSSOHN,0,DEPARTAMENTAL / FELIX MENDELSSOHN,0,0,0,1,1
-70.670741566070376,-33.500063738051047,228,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,PRINCIPAL,PASAJE 4,0,PRINCIPAL / PASAJE 4,0,0,0,1,1
-70.668152760541432,-33.504048800411752,229,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,JOSE JOAQUIN PRIETO VIAL,CARELMAPU,0,JOSE JOAQUIN PRIETO VIAL / CARELMAPU,1,0,0,1,2
-70.665884843011042,-33.64608290670072,230,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,PADRE HURTADO, ,15230,PADRE HURTADO 15230,0,1,0,0,1
-70.626672438582148,-33.611370415712102,231,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,15535,SANTA ROSA 15535,0,1,0,1,1
-70.62644965312893,-33.618189284108148,232,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,LOS NOGALES,0,SANTA ROSA / LOS NOGALES,0,0,0,1,1
-70.613205315772689,-33.616894183020058,233,2,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,EYZAGUIRRE,JUANITA,0,EYZAGUIRRE / JUANITA,0,1,0,1,2
-70.61250121945568,-33.62528415803741,234,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,JUANITA,LA LECHERA,0,JUANITA / LA LECHERA,0,0,0,1,1
-70.664599499567203,-33.58330690039309,235,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LAS PARCELAS, ,1910,LAS PARCELAS 1910,0,0,0,1,1
-70.66401002814024,-33.57963988147533,236,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GENERAL SILVA,SARGENTO REBOLLEDO,0,GENERAL SILVA / SARGENTO REBOLLEDO,1,1,0,0,1
-70.663337670696933,-33.575547303365347,237,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GENERAL SILVA, ,13247,GENERAL SILVA 13247,0,0,1,0,1
-70.663270551594621,-33.58517788505133,238,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SAN FRANCISCO,LO BLANCO,0,SAN FRANCISCO / LO BLANCO,0,0,0,2,2
-70.660727819233443,-33.5846744023018,239,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LUIS CRUZ MARTINEZ, ,13230,LUIS CRUZ MARTINEZ 13230,0,0,0,1,1
-70.66065151895242,-33.575424577382321,240,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,SAN FRANCISCO, ,12100,SAN FRANCISCO 12100,0,0,0,1,1
-70.660097485310644,-33.573780345986115,241,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LO MARTINEZ,SAN FRANCISCO,0,LO MARTINEZ / SAN FRANCISCO,0,1,0,1,2
-70.659276655193423,-33.577396281613062,242,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BERNARDINO PARADA,LUIS CRUZ MARTINEZ,0,BERNARDINO PARADA / LUIS CRUZ MARTINEZ,0,0,0,1,1
-70.658271689786602,-33.582946463808248,243,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JULIO CHAVEZ,JULIO BARRENECHEA,0,JULIO CHAVEZ / JULIO BARRENECHEA,0,1,0,0,1
-70.653414619589,-33.575290926435073,244,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,RIO ITATA,JOSE EDWARDS BELLO,0,RIO ITATA / JOSE EDWARDS BELLO,0,0,0,1,1
-70.648837618061577,-33.584162661077926,245,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JULIO BARRENECHEA,JOHN KENNEDY,0,JULIO BARRENECHEA / JOHN KENNEDY,0,0,0,1,1
-70.64466900676922,-33.579269560441858,246,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,CAUTIN,BERNARDINO PARADA,0,CAUTIN / BERNARDINO PARADA,0,1,0,0,1
-70.642430190400944,-33.585537473575513,247,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL RAULI,GABRIELA,0,EL RAULI / GABRIELA,1,0,0,0,1
-70.638559415684426,-33.579005600428047,248,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JOSE MANUEL BALMACEDA,PORTO ALEGRE,0,JOSE MANUEL BALMACEDA / PORTO ALEGRE,0,1,0,0,1
-70.628350216489252,-33.588749942755605,249,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,LO BLANCO,0,SANTA ROSA / LO BLANCO,0,1,1,0,2
-70.627892966087472,-33.591582840475667,250,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,BATALLON CHACABUCO,0,SANTA ROSA / BATALLON CHACABUCO,0,1,1,2,2
-70.627543258414619,-33.59508598313159,251,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,OMBU,0,SANTA ROSA / OMBU,0,2,0,0,2
-70.62712887150019,-33.600060395970438,252,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,PAICAVI,SANTA ROSA,0,PAICAVI / SANTA ROSA,0,2,0,0,1
-70.626847600436349,-33.605874399683735,253,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,13015,SANTA ROSA 13015,0,0,0,1,1
-70.626730848649686,-33.607409050487263,254,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,12975,SANTA ROSA 12975,0,1,0,0,1
-70.626528659470011,-33.590341973003603,255,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,COMANDANTE BARTOLOME VIVAR,CAPITAN SILVA,0,COMANDANTE BARTOLOME VIVAR / CAPITAN SILVA,0,0,1,0,1
-70.623592269567553,-33.595002626769777,256,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL OMBU,ALCAPARRA,0,EL OMBU / ALCAPARRA,0,1,0,1,1
-70.622799000073769,-33.590909799547561,257,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BATALLON CHACABUCO,CAPITAN ANDRES LAYSECA,0,BATALLON CHACABUCO / CAPITAN ANDRES LAYSECA,1,0,0,0,1
-70.621908916763061,-33.594880425091496,258,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,OMBU,EL BELLOTO,0,OMBU / EL BELLOTO,0,0,0,1,1
-70.615222891723022,-33.592722392124656,259,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,PLAZA DE ARMAS,LAS ARAUCARIAS,0,PLAZA DE ARMAS / LAS ARAUCARIAS,0,1,0,0,1
-70.614137498146988,-33.592646377828039,260,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL MAITEN,PLAZA DE ARMAS,0,EL MAITEN / PLAZA DE ARMAS,0,0,0,1,1
-70.6124600493917,-33.590413729909642,261,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BATALLON CHACABUCO,LOS ALCALDES,0,BATALLON CHACABUCO / LOS ALCALDES,0,0,1,0,1
-70.636761639438078,-33.582293940013301,262,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BALDOMERO LILLO,TALA,0,BALDOMERO LILLO / TALA,0,1,0,0,1
-70.634185542228977,-33.582526390480503,263,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BALDOMERO LILLO,PATAGONIA,0,BALDOMERO LILLO / PATAGONIA,0,0,0,1,1
-70.633068475429752,-33.576866003563161,264,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LO MARTINEZ,BERNARDO PHILLIPI,0,LO MARTINEZ / BERNARDO PHILLIPI,0,0,1,1,1
-70.63155550728078,-33.585759268875108,265,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,GABRIELA,ANIBAL PINTO,0,GABRIELA / ANIBAL PINTO,1,1,0,1,2
